id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_family_name,taxon_genus_name,taxon_species_name,taxon_subspecies_name,field:phenology (foa)
52944228,2020/07/12 4:14 PM SAST,12/07/2020,2020-07-12 14:14:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2020-07-13 15:21:04 UTC,2020-07-14 15:40:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/52944228,https://inaturalist-open-data.s3.amazonaws.com/photos/84184956/medium.jpeg,,,,1,0,FALSE,,"Woest Hill along the Southwell road, looping to the NW via Baggley Pineapples and return, Grahasmtown, Eastern Cape, South Africa",-33.44337081,26.5180301,5,,,,5,,open,FALSE,,,,Albany,Eastern Cape,South Africa,Eastern Cape,Cacadu,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
52944237,2020/07/12 4:25 PM SAST,12/07/2020,2020-07-12 14:25:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2020-07-13 15:21:10 UTC,2020-07-14 15:39:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/52944237,https://inaturalist-open-data.s3.amazonaws.com/photos/84185031/medium.jpeg,,,,1,0,FALSE,,"Woest Hill along the Southwell road, looping to the NW via Baggley Pineapples and return, Grahasmtown, Eastern Cape, South Africa",-33.43054178,26.52427381,5,,,,5,,open,FALSE,,,,Albany,Eastern Cape,South Africa,Eastern Cape,Cacadu,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
52944269,2020/07/12 4:41 PM SAST,12/07/2020,2020-07-12 14:41:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2020-07-13 15:21:27 UTC,2020-07-14 15:35:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/52944269,https://inaturalist-open-data.s3.amazonaws.com/photos/84185337/medium.jpeg,,,,1,0,FALSE,,"Woest Hill along the Southwell road, looping to the NW via Baggley Pineapples and return, Grahasmtown, Eastern Cape, South Africa",-33.41888524,26.57132622,5,,,,5,,open,FALSE,,,,Albany,Eastern Cape,South Africa,Eastern Cape,Cacadu,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
52944283,2020/07/12 4:42 PM SAST,12/07/2020,2020-07-12 14:42:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2020-07-13 15:21:33 UTC,2020-07-14 15:34:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/52944283,https://inaturalist-open-data.s3.amazonaws.com/photos/84185424/medium.jpeg,,,,1,0,FALSE,,"Woest Hill along the Southwell road, looping to the NW via Baggley Pineapples and return, Grahasmtown, Eastern Cape, South Africa",-33.41768136,26.57286807,5,,,,5,,open,FALSE,,,,Albany,Eastern Cape,South Africa,Eastern Cape,Cacadu,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
52944290,2020/07/12 4:43 PM SAST,12/07/2020,2020-07-12 14:43:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2020-07-13 15:21:36 UTC,2020-07-14 15:34:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/52944290,https://inaturalist-open-data.s3.amazonaws.com/photos/84185434/medium.jpeg,,,,1,0,FALSE,,"Woest Hill along the Southwell road, looping to the NW via Baggley Pineapples and return, Grahasmtown, Eastern Cape, South Africa",-33.41624579,26.57413417,5,,,,5,,open,FALSE,,,,Albany,Eastern Cape,South Africa,Eastern Cape,Cacadu,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
52944312,2020/07/12 4:48 PM SAST,12/07/2020,2020-07-12 14:48:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2020-07-13 15:21:44 UTC,2020-07-14 15:32:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/52944312,https://inaturalist-open-data.s3.amazonaws.com/photos/84185631/medium.jpeg,,,,1,0,FALSE,,"Woest Hill along the Southwell road, looping to the NW via Baggley Pineapples and return, Grahasmtown, Eastern Cape, South Africa",-33.41454194,26.58066733,5,,,,5,,open,FALSE,,,,Albany,Eastern Cape,South Africa,Eastern Cape,Cacadu,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
52944408,2020/07/12 4:50 PM SAST,12/07/2020,2020-07-12 14:50:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2020-07-13 15:22:23 UTC,2020-07-14 15:31:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/52944408,https://inaturalist-open-data.s3.amazonaws.com/photos/84185720/medium.jpeg,,,,2,0,FALSE,,"Woest Hill along the Southwell road, looping to the NW via Baggley Pineapples and return, Grahasmtown, Eastern Cape, South Africa",-33.41477407,26.58129019,5,,,,5,,open,FALSE,,,,Albany,Eastern Cape,South Africa,Eastern Cape,Cacadu,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
53252257,2020/07/13 1:26 PM SAST,13/07/2020,2020-07-13 11:26:00 UTC,Pretoria,1451583,dhoare,David Hoare,2020-07-16 13:17:27 UTC,2023-09-06 08:33:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/53252257,https://inaturalist-open-data.s3.amazonaws.com/photos/84688843/medium.jpeg,,,,2,0,FALSE,,"Eden, Western Cape, South Africa",-33.76888333,23.00547222,8,,,,8,,open,FALSE,,,,George Greater Municipality and marine,Western Cape,South Africa,Western Cape,Eden,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
53481227,2020/07/18 10:28 AM SAST,18/07/2020,2020-07-18 08:28:00 UTC,Africa/Johannesburg,3339020,esinasomazungula,Esinaso Mazungula,2020-07-18 15:21:52 UTC,2020-10-10 18:37:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/53481227,https://inaturalist-open-data.s3.amazonaws.com/photos/85058618/medium.jpeg,,,,1,0,FALSE,,"28 Stones Hill, Off Port Alfred Rd (R67), Grahamstown, 6139, South Africa",-33.335511,26.5693949,18,,,,18,,open,FALSE,,,,Albany,Eastern Cape,South Africa,Eastern Cape,Cacadu,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
53734863,2020/07/19 12:55 PM SAST,19/07/2020,2020-07-19 10:55:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2020-07-20 15:22:03 UTC,2020-07-21 19:23:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/53734863,https://inaturalist-open-data.s3.amazonaws.com/photos/85434404/medium.jpeg,,,,2,0,FALSE,,"R67 from Grahamstown to Shaw Park via Bloukrantz Pass, Martindale, Roundhill NR, Elephant Park ",-33.35712644,26.68907134,10,,,,10,,open,FALSE,,,,Albany,Eastern Cape,South Africa,Eastern Cape,Cacadu,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
53734883,2020/07/19 12:57 PM SAST,19/07/2020,2020-07-19 10:57:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2020-07-20 15:22:11 UTC,2020-07-21 19:14:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/53734883,https://inaturalist-open-data.s3.amazonaws.com/photos/85434818/medium.jpeg,,,,1,0,FALSE,,"R67 from Grahamstown to Shaw Park via Bloukrantz Pass, Martindale, Roundhill NR, Elephant Park ",-33.37996554,26.70557394,10,,,,10,,open,FALSE,,,,Albany,Eastern Cape,South Africa,Eastern Cape,Cacadu,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
53734896,2020/07/19 12:58 PM SAST,19/07/2020,2020-07-19 10:58:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2020-07-20 15:22:16 UTC,2020-07-21 19:11:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/53734896,https://inaturalist-open-data.s3.amazonaws.com/photos/85435146/medium.jpeg,,,,1,0,FALSE,,"R67 from Grahamstown to Shaw Park via Bloukrantz Pass, Martindale, Roundhill NR, Elephant Park ",-33.38730527,26.70442032,10,,,,10,,open,FALSE,,,,Albany,Eastern Cape,South Africa,Eastern Cape,Cacadu,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
53734904,2020/07/19 12:59 PM SAST,19/07/2020,2020-07-19 10:59:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2020-07-20 15:22:19 UTC,2020-07-22 06:17:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/53734904,https://inaturalist-open-data.s3.amazonaws.com/photos/85435167/medium.jpeg,,,,1,0,FALSE,,"R67 from Grahamstown to Shaw Park via Bloukrantz Pass, Martindale, Roundhill NR, Elephant Park ",-33.39288643,26.70780144,10,,,,10,,open,FALSE,,,,Albany,Eastern Cape,South Africa,Eastern Cape,Cacadu,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
53734912,2020/07/19 12:59 PM SAST,19/07/2020,2020-07-19 10:59:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2020-07-20 15:22:23 UTC,2020-07-21 18:58:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/53734912,https://inaturalist-open-data.s3.amazonaws.com/photos/85435205/medium.jpeg,,,,1,0,FALSE,,"R67 from Grahamstown to Shaw Park via Bloukrantz Pass, Martindale, Roundhill NR, Elephant Park ",-33.39550508,26.71574941,10,,,,10,,open,FALSE,,,,Albany,Eastern Cape,South Africa,Eastern Cape,Cacadu,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
53734915,2020/07/19 1:00 PM SAST,19/07/2020,2020-07-19 11:00:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2020-07-20 15:22:24 UTC,2020-07-22 06:17:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/53734915,https://inaturalist-open-data.s3.amazonaws.com/photos/85435207/medium.jpeg,,,,1,0,FALSE,,"R67 from Grahamstown to Shaw Park via Bloukrantz Pass, Martindale, Roundhill NR, Elephant Park ",-33.39570647,26.71637328,10,,,,10,,open,FALSE,,,,Albany,Eastern Cape,South Africa,Eastern Cape,Cacadu,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
53734916,2020/07/19 1:01 PM SAST,19/07/2020,2020-07-19 11:01:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2020-07-20 15:22:24 UTC,2020-07-22 06:17:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/53734916,https://inaturalist-open-data.s3.amazonaws.com/photos/85435221/medium.jpeg,,,,1,0,FALSE,,"R67 from Grahamstown to Shaw Park via Bloukrantz Pass, Martindale, Roundhill NR, Elephant Park ",-33.40476615,26.72150768,10,,,,10,,open,FALSE,,,,Bathurst,Eastern Cape,South Africa,Eastern Cape,Cacadu,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
53735057,2020/07/19 1:24 PM SAST,19/07/2020,2020-07-19 11:24:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2020-07-20 15:23:41 UTC,2020-07-21 17:46:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/53735057,https://inaturalist-open-data.s3.amazonaws.com/photos/85436545/medium.jpeg,,,,1,0,FALSE,,"R67 from Grahamstown to Shaw Park via Bloukrantz Pass, Martindale, Roundhill NR, Elephant Park ",-33.39434525,26.7720869,10,,,,10,,open,FALSE,,,,Bathurst,Eastern Cape,South Africa,Eastern Cape,Cacadu,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
53735151,2020/07/19 1:34 PM SAST,19/07/2020,2020-07-19 11:34:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2020-07-20 15:24:34 UTC,2020-07-22 06:17:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/53735151,https://inaturalist-open-data.s3.amazonaws.com/photos/85436999/medium.jpeg,,,,1,0,FALSE,,"R67 from Grahamstown to Shaw Park via Bloukrantz Pass, Martindale, Roundhill NR, Elephant Park ",-33.37987993,26.79527813,10,,,,10,,open,FALSE,,,,Bathurst,Eastern Cape,South Africa,Eastern Cape,Cacadu,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
53735389,2020/07/19 2:16 PM SAST,19/07/2020,2020-07-19 12:16:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2020-07-20 15:26:04 UTC,2020-07-20 23:58:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/53735389,https://inaturalist-open-data.s3.amazonaws.com/photos/85438199/medium.jpeg,,,,1,0,FALSE,,"R67 from Grahamstown to Shaw Park via Bloukrantz Pass, Martindale, Roundhill NR, Elephant Park ",-33.42689553,26.94004979,10,,,,10,,open,FALSE,,,,Bathurst,Eastern Cape,South Africa,Eastern Cape,Cacadu,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
53735477,2020/07/19 2:55 PM SAST,19/07/2020,2020-07-19 12:55:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2020-07-20 15:26:38 UTC,2020-07-20 23:58:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/53735477,https://inaturalist-open-data.s3.amazonaws.com/photos/85438819/medium.jpeg,,,,1,0,FALSE,,"R67 from Grahamstown to Shaw Park via Bloukrantz Pass, Martindale, Roundhill NR, Elephant Park ",-33.40023609,26.95490805,10,,,,10,,open,FALSE,,,,Bathurst,Eastern Cape,South Africa,Eastern Cape,Cacadu,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
53735683,2020/07/19 3:25 PM SAST,19/07/2020,2020-07-19 13:25:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2020-07-20 15:28:02 UTC,2020-07-20 23:57:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/53735683,https://inaturalist-open-data.s3.amazonaws.com/photos/85439608/medium.jpeg,,,,2,0,FALSE,,"R67 from Grahamstown to Shaw Park via Bloukrantz Pass, Martindale, Roundhill NR, Elephant Park ",-33.40129386,27.01406328,10,,,,10,,open,FALSE,,,,Bathurst,Eastern Cape,South Africa,Eastern Cape,Cacadu,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
53735702,2020/07/19 3:28 PM SAST,19/07/2020,2020-07-19 13:28:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2020-07-20 15:28:11 UTC,2020-07-22 06:17:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/53735702,https://inaturalist-open-data.s3.amazonaws.com/photos/85440041/medium.jpeg,,,,2,0,FALSE,,"R67 from Grahamstown to Shaw Park via Bloukrantz Pass, Martindale, Roundhill NR, Elephant Park ",-33.40278404,27.01544194,10,,,,10,,open,FALSE,,,,Bathurst,Eastern Cape,South Africa,Eastern Cape,Cacadu,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
53767791,2020/07/20 10:20 PM SAST,20/07/2020,2020-07-20 20:20:00 UTC,Africa/Johannesburg,3359003,sheranzo1,Sheranzo Damien,2020-07-20 20:22:31 UTC,2020-10-10 18:33:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/53767791,https://inaturalist-open-data.s3.amazonaws.com/photos/85528042/medium.jpg,,,,2,0,FALSE,,"Grahamstown, 6139, South Africa",-33.28517407,26.51208915,18,,,,18,,open,FALSE,gps,gps,,Albany,Eastern Cape,South Africa,Eastern Cape,Cacadu,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
53818821,2020/07/19 3:33 PM SAST,19/07/2020,2020-07-19 13:33:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2020-07-21 08:16:27 UTC,2020-07-21 13:34:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/53818821,https://inaturalist-open-data.s3.amazonaws.com/photos/85481413/medium.jpeg,,,,1,0,FALSE,,"Western District, South Africa",-33.40601955,27.01979126,,,,,,,open,FALSE,,,,Bathurst,Eastern Cape,South Africa,Eastern Cape,Cacadu,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
53818877,2020/07/19 3:37 PM SAST,19/07/2020,2020-07-19 13:37:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2020-07-21 08:17:08 UTC,2020-10-10 18:32:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/53818877,https://inaturalist-open-data.s3.amazonaws.com/photos/85483889/medium.jpeg,,,,1,0,FALSE,,"Cacadu, Eastern Cape, South Africa",-33.40819472,27.02510221,,,,,,,open,FALSE,,,,Bathurst,Eastern Cape,South Africa,Eastern Cape,Cacadu,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
53818892,2020/07/19 3:38 PM SAST,19/07/2020,2020-07-19 13:38:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2020-07-21 08:17:20 UTC,2020-07-21 13:32:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/53818892,https://inaturalist-open-data.s3.amazonaws.com/photos/85484380/medium.jpeg,,,,2,0,FALSE,,"Cacadu, Eastern Cape, South Africa",-33.40849933,27.0257107,,,,,,,open,FALSE,,,,Bathurst,Eastern Cape,South Africa,Eastern Cape,Cacadu,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
53818946,2020/07/19 3:39 PM SAST,19/07/2020,2020-07-19 13:39:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2020-07-21 08:18:25 UTC,2020-10-10 18:32:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/53818946,https://inaturalist-open-data.s3.amazonaws.com/photos/85485274/medium.jpeg,,,,1,0,FALSE,,"Cacadu, Eastern Cape, South Africa",-33.40927725,27.026444,,,,,,,open,FALSE,,,,Bathurst,Eastern Cape,South Africa,Eastern Cape,Cacadu,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
53819202,2020/07/19 4:03 PM SAST,19/07/2020,2020-07-19 14:03:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2020-07-21 08:23:06 UTC,2020-10-10 18:32:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/53819202,https://inaturalist-open-data.s3.amazonaws.com/photos/85497433/medium.jpeg,,,,1,0,FALSE,,"Western District, South Africa",-33.45178449,27.04125094,,,,,,,open,FALSE,,,,Bathurst,Eastern Cape,South Africa,Eastern Cape,Cacadu,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
54728774,2020/07/26 1:10 PM SAST,26/07/2020,2020-07-26 11:10:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2020-07-29 13:18:49 UTC,2020-08-19 12:34:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/54728774,https://inaturalist-open-data.s3.amazonaws.com/photos/87082702/medium.jpeg,,,,1,0,FALSE,,"Grahamstown to Helspoort on the R350 then north to Adelaide on the R344, Eastern Cape, South Africa",-33.25519213,26.45593939,5,,,,5,,open,FALSE,,,,Albany,Eastern Cape,South Africa,Eastern Cape,Cacadu,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
54728775,2020/07/26 1:11 PM SAST,26/07/2020,2020-07-26 11:11:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2020-07-29 13:18:50 UTC,2020-11-20 20:47:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/54728775,https://inaturalist-open-data.s3.amazonaws.com/photos/87082757/medium.jpeg,,,,2,0,FALSE,,"Grahamstown to Helspoort on the R350 then north to Adelaide on the R344, Eastern Cape, South Africa",-33.25471758,26.45381802,5,,,,5,,open,FALSE,,,,Albany,Eastern Cape,South Africa,Eastern Cape,Cacadu,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
54728777,2020/07/26 1:11 PM SAST,26/07/2020,2020-07-26 11:11:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2020-07-29 13:18:50 UTC,2020-11-20 20:47:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/54728777,https://inaturalist-open-data.s3.amazonaws.com/photos/87083250/medium.jpeg,,,,2,0,FALSE,,"Grahamstown to Helspoort on the R350 then north to Adelaide on the R344, Eastern Cape, South Africa",-33.25418595,26.45134506,5,,,,5,,open,FALSE,,,,Albany,Eastern Cape,South Africa,Eastern Cape,Cacadu,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
54728783,2020/07/26 1:14 PM SAST,26/07/2020,2020-07-26 11:14:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2020-07-29 13:18:52 UTC,2020-11-20 20:47:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/54728783,https://inaturalist-open-data.s3.amazonaws.com/photos/87083289/medium.jpeg,,,,2,0,FALSE,,"Grahamstown to Helspoort on the R350 then north to Adelaide on the R344, Eastern Cape, South Africa",-33.22731415,26.40436344,5,,,,5,,open,FALSE,,,,Albany,Eastern Cape,South Africa,Eastern Cape,Cacadu,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
54728810,2020/07/26 1:26 PM SAST,26/07/2020,2020-07-26 11:26:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2020-07-29 13:19:03 UTC,2020-11-20 20:47:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/54728810,https://inaturalist-open-data.s3.amazonaws.com/photos/87083476/medium.jpeg,,,,2,0,FALSE,,"Grahamstown to Helspoort on the R350 then north to Adelaide on the R344, Eastern Cape, South Africa",-33.16834426,26.31415702,5,,,,5,,open,FALSE,,,,Albany,Eastern Cape,South Africa,Eastern Cape,Cacadu,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
54728821,2020/07/26 1:29 PM SAST,26/07/2020,2020-07-26 11:29:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2020-07-29 13:19:06 UTC,2020-11-20 20:47:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/54728821,https://inaturalist-open-data.s3.amazonaws.com/photos/87083522/medium.jpeg,,,,1,0,FALSE,,"Grahamstown to Helspoort on the R350 then north to Adelaide on the R344, Eastern Cape, South Africa",-33.14596188,26.3019656,5,,,,5,,open,FALSE,,,,Albany,Eastern Cape,South Africa,Eastern Cape,Cacadu,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
54728825,2020/07/26 1:30 PM SAST,26/07/2020,2020-07-26 11:30:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2020-07-29 13:19:07 UTC,2020-11-20 20:47:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/54728825,https://inaturalist-open-data.s3.amazonaws.com/photos/87083562/medium.jpeg,,,,1,0,FALSE,,"Grahamstown to Helspoort on the R350 then north to Adelaide on the R344, Eastern Cape, South Africa",-33.14012133,26.30235167,5,,,,5,,open,FALSE,,,,Albany,Eastern Cape,South Africa,Eastern Cape,Cacadu,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
54728837,2020/07/26 1:31 PM SAST,26/07/2020,2020-07-26 11:31:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2020-07-29 13:19:10 UTC,2020-11-20 20:47:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/54728837,https://inaturalist-open-data.s3.amazonaws.com/photos/87083617/medium.jpeg,,,,2,0,FALSE,,"Grahamstown to Helspoort on the R350 then north to Adelaide on the R344, Eastern Cape, South Africa",-33.14061137,26.30939487,5,,,,5,,open,FALSE,,,,Albany,Eastern Cape,South Africa,Eastern Cape,Cacadu,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
54728846,2020/07/26 1:32 PM SAST,26/07/2020,2020-07-26 11:32:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2020-07-29 13:19:12 UTC,2020-11-20 20:47:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/54728846,https://inaturalist-open-data.s3.amazonaws.com/photos/87083654/medium.jpeg,,,,1,0,FALSE,,"Grahamstown to Helspoort on the R350 then north to Adelaide on the R344, Eastern Cape, South Africa",-33.14084405,26.3129589,5,,,,5,,open,FALSE,,,,Albany,Eastern Cape,South Africa,Eastern Cape,Cacadu,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
54728898,2020/07/26 1:49 PM SAST,26/07/2020,2020-07-26 11:49:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2020-07-29 13:19:30 UTC,2020-11-20 20:46:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/54728898,https://inaturalist-open-data.s3.amazonaws.com/photos/87084307/medium.jpeg,,,,2,0,FALSE,,"Grahamstown to Helspoort on the R350 then north to Adelaide on the R344, Eastern Cape, South Africa",-33.14519984,26.38935431,5,,,,5,,open,FALSE,,,,Albany,Eastern Cape,South Africa,Eastern Cape,Cacadu,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
54728902,2020/07/26 1:49 PM SAST,26/07/2020,2020-07-26 11:49:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2020-07-29 13:19:31 UTC,2020-11-20 20:46:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/54728902,https://inaturalist-open-data.s3.amazonaws.com/photos/87084510/medium.jpeg,,,,1,0,FALSE,,"Grahamstown to Helspoort on the R350 then north to Adelaide on the R344, Eastern Cape, South Africa",-33.14530427,26.39258016,5,,,,5,,open,FALSE,,,,Albany,Eastern Cape,South Africa,Eastern Cape,Cacadu,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
